item,ext
http://www.wikidata.org/entity/Q392928,http://dbpedia.org/ontology/GeologicalPeriod
http://www.wikidata.org/entity/Q3947,https://schema.org/House
http://www.wikidata.org/entity/Q3957,http://dbpedia.org/ontology/Town
http://www.wikidata.org/entity/Q39614,http://dbpedia.org/ontology/Cemetery
http://www.wikidata.org/entity/Q39614,https://schema.org/Cemetery
http://www.wikidata.org/entity/Q39631,https://schema.org/Physician
http://www.wikidata.org/entity/Q39715,http://dbpedia.org/ontology/Lighthouse
http://www.wikidata.org/entity/Q3972943,http://dbpedia.org/resource/Publishing
http://www.wikidata.org/entity/Q39816,http://dbpedia.org/ontology/Valley
http://www.wikidata.org/entity/Q39888,http://dbpedia.org/ontology/Ligament
http://www.wikidata.org/entity/Q39888,https://schema.org/Ligament
http://www.wikidata.org/entity/Q4,http://pcp-on-web.de/ontology#Death
http://www.wikidata.org/entity/Q4006,https://schema.org/Map
http://www.wikidata.org/entity/Q40080,http://data.culture.fr/thesaurus/resource/ark:/67717/T1-14
http://www.wikidata.org/entity/Q40080,http://id.cabi.org/cabt/17686
http://www.wikidata.org/entity/Q40080,https://schema.org/Beach
http://www.wikidata.org/entity/Q40080,https://yago-knowledge.org/resource/schema:Beach
http://www.wikidata.org/entity/Q401404,https://schema.org/SelfStorage
http://www.wikidata.org/entity/Q4018482,http://dbpedia.org/resource/Education_minister
http://www.wikidata.org/entity/Q4018482,http://id.loc.gov/authorities/subjects/sh2009006973
http://www.wikidata.org/entity/Q40218,http://dbpedia.org/ontology/Spacecraft
http://www.wikidata.org/entity/Q4022,http://dbpedia.org/ontology/River
http://www.wikidata.org/entity/Q4022,https://id.oclc.org/worldcat/entity/Q374
http://www.wikidata.org/entity/Q4022,https://schema.org/RiverBodyOfWater
http://www.wikidata.org/entity/Q40231,http://dbpedia.org/ontology/Election
http://www.wikidata.org/entity/Q4026292,https://schema.org/Action
http://www.wikidata.org/entity/Q40348,http://dbpedia.org/ontology/Lawyer
http://www.wikidata.org/entity/Q40348,https://schema.org/Attorney
http://www.wikidata.org/entity/Q40357,http://dbpedia.org/ontology/Prison
http://www.wikidata.org/entity/Q40831,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201207612/concept
http://www.wikidata.org/entity/Q41176,http://dbpedia.org/ontology/Building
http://www.wikidata.org/entity/Q41222493,https://schema.org/TaxiService
http://www.wikidata.org/entity/Q41253,http://dati.beniculturali.it/cis/Cinema
http://www.wikidata.org/entity/Q41253,https://schema.org/MovieTheater
http://www.wikidata.org/entity/Q41291,http://dbpedia.org/ontology/Rocket
http://www.wikidata.org/entity/Q41298,http://dbpedia.org/ontology/Magazine
http://www.wikidata.org/entity/Q414800,http://pcp-on-web.de/ontology#Exercise
http://www.wikidata.org/entity/Q4164871,http://pcp-on-web.de/ontology#Office
http://www.wikidata.org/entity/Q4164871,http://www.w3.org/ns/org#Post
http://www.wikidata.org/entity/Q41710,http://dbpedia.org/ontology/EthnicGroup
http://www.wikidata.org/entity/Q41719,http://vocab.org/evidence/terms/Hypothesis
http://www.wikidata.org/entity/Q41825,http://dati.beniculturali.it/cis/DayOfWeek
http://www.wikidata.org/entity/Q41825,https://schema.org/DayOfWeek
http://www.wikidata.org/entity/Q41825,http://www.w3.org/2006/time#DayOfWeek
http://www.wikidata.org/entity/Q41958,https://schema.org/FoodService
http://www.wikidata.org/entity/Q420927,http://purl.bioontology.org/ontology/EDAM?conceptid=http%3A%2F%2Fedamontology.org%2Fdata_2877
http://www.wikidata.org/entity/Q42178,http://dbpedia.org/ontology/VicePresident
http://www.wikidata.org/entity/Q422211,http://dbpedia.org/ontology/SiteOfSpecialScientificInterest
http://www.wikidata.org/entity/Q42253,https://schema.org/URL
http://www.wikidata.org/entity/Q423208,http://id.esd.org.uk/organisationType/63
http://www.wikidata.org/entity/Q42515,http://id.loc.gov/ontologies/bibframe/Cartography
http://www.wikidata.org/entity/Q42603,http://dbpedia.org/ontology/Priest
http://www.wikidata.org/entity/Q4270517,http://dbpedia.org/ontology/Skier
http://www.wikidata.org/entity/Q4271324,http://dbpedia.org/ontology/MythologicalFigure
http://www.wikidata.org/entity/Q42848,http://purl.bioontology.org/ontology/EDAM?conceptid=http%3A%2F%2Fedamontology.org%2Fdata_0006
http://www.wikidata.org/entity/Q4287745,https://schema.org/MedicalOrganization
http://www.wikidata.org/entity/Q42889,https://schema.org/Vehicle
http://www.wikidata.org/entity/Q429785,https://schema.org/Poster
http://www.wikidata.org/entity/Q43115,http://dbpedia.org/ontology/Saint
http://www.wikidata.org/entity/Q431289,https://schema.org/Brand
http://www.wikidata.org/entity/Q43229,http://dbpedia.org/ontology/Organisation
http://www.wikidata.org/entity/Q43229,http://id.loc.gov/ontologies/bibframe/Organization
http://www.wikidata.org/entity/Q43229,http://purl.bioontology.org/ontology/HL7/C1561598
http://www.wikidata.org/entity/Q43229,http://purl.bioontology.org/ontology/STY/T092
http://www.wikidata.org/entity/Q43229,http://purl.obolibrary.org/obo/OBI_0000245
http://www.wikidata.org/entity/Q43229,https://id.oclc.org/worldcat/entity/Q4
http://www.wikidata.org/entity/Q43229,https://schema.org/Organization
http://www.wikidata.org/entity/Q43229,http://sw-portal.deri.org/ontologies/swportal#Organization
http://www.wikidata.org/entity/Q43229,https://www.w3.org/ns/activitystreams#Organization
http://www.wikidata.org/entity/Q43229,http://www.popoloproject.com/specs/organization.html
http://www.wikidata.org/entity/Q43229,http://www.w3.org/ns/org#Organization
http://www.wikidata.org/entity/Q43229,http://xmlns.com/foaf/0.1/Organization
http://www.wikidata.org/entity/Q4327689,https://schema.org/SheetMusic
http://www.wikidata.org/entity/Q43343,http://service.ddex.net/dd/DD-AVS-001/dd/ddex_Folk
http://www.wikidata.org/entity/Q4344724,http://www.w3.org/2011/http#Request
http://www.wikidata.org/entity/Q43501,http://dbpedia.org/ontology/Zoo
http://www.wikidata.org/entity/Q43501,https://schema.org/Zoo
http://www.wikidata.org/entity/Q4382945,https://schema.org/OnlineStore
http://www.wikidata.org/entity/Q44,http://aims.fao.org/aos/agrovoc/c_864
http://www.wikidata.org/entity/Q44,http://dbpedia.org/ontology/Beer
http://www.wikidata.org/entity/Q4402708,https://schema.org/Demand
http://www.wikidata.org/entity/Q4406616,http://purl.org/dc/terms/PhysicalResource
http://www.wikidata.org/entity/Q4406616,https://www.w3.org/ns/activitystreams#Object
http://www.wikidata.org/entity/Q44377,http://dbpedia.org/ontology/Tunnel
http://www.wikidata.org/entity/Q4438121,https://schema.org/SportsOrganization
http://www.wikidata.org/entity/Q44494,http://dbpedia.org/ontology/Mill
http://www.wikidata.org/entity/Q44613,http://dbpedia.org/ontology/Monastery
http://www.wikidata.org/entity/Q44782,http://dbpedia.org/ontology/Port
http://www.wikidata.org/entity/Q4498974,http://dbpedia.org/ontology/HockeyTeam
http://www.wikidata.org/entity/Q4502142,https://schema.org/VisualArtwork
http://www.wikidata.org/entity/Q4504495,http://dbpedia.org/resource/Award_ceremony
http://www.wikidata.org/entity/Q4504495,http://wordnet-rdf.princeton.edu/pwn30/01048697-n
http://www.wikidata.org/entity/Q4505975,http://comicmeta.org/vocab/DigitalComic
http://www.wikidata.org/entity/Q457843,http://pcp-on-web.de/ontology#AlbumAmicorum
http://www.wikidata.org/entity/Q45981,http://service.ddex.net/dd/DD-AVS-001/dd/ddex_RAndB
http://www.wikidata.org/entity/Q464980,http://cat.aii.caas.cn/concept/56807
http://www.wikidata.org/entity/Q464980,http://id.cabi.org/cabt/46720
http://www.wikidata.org/entity/Q464980,https://global.dbpedia.org/id/4KCM4
http://www.wikidata.org/entity/Q465800,http://www.lexinfo.net/ontology/3.0/lexinfo#Auxiliary
http://www.wikidata.org/entity/Q4674287,http://purl.org/orb/1.0/Acknowledgements
http://www.wikidata.org/entity/Q4674287,http://purl.org/spar/deo/Acknowledgements
http://www.wikidata.org/entity/Q46831,https://dbpedia.org/ontology/MountainRange
http://www.wikidata.org/entity/Q4683722,http://rdf.muninn-project.org/ontologies/naval#AdmiralUshakovClass
http://www.wikidata.org/entity/Q468801,http://www.lexinfo.net/ontology/3.0/lexinfo#PersonalPronoun
http://www.wikidata.org/entity/Q46970,http://dbpedia.org/ontology/Airline
http://www.wikidata.org/entity/Q46970,https://schema.org/Airline
http://www.wikidata.org/entity/Q470540,http://www.w3.org/ns/org#Site
http://www.wikidata.org/entity/Q471855,http://purl.org/dc/terms/Jurisdiction
http://www.wikidata.org/entity/Q473094,http://rdf.muninn-project.org/ontologies/naval#FastBattleship
http://www.wikidata.org/entity/Q473972,http://agrovoc.uniroma2.it/agrovoc/agrovoc/en/page/c_37952
http://www.wikidata.org/entity/Q473972,http://dbpedia.org/ontology/ProtectedArea
http://www.wikidata.org/entity/Q473972,http://linkeddata.ge.imati.cnr.it/resource/EARTh/35130
http://www.wikidata.org/entity/Q4746146,http://purl.obolibrary.org/obo/ENVO_01000284
http://www.wikidata.org/entity/Q47501825,http://mappings.dbpedia.org/index.php/OntologyClass:Mayor
http://www.wikidata.org/entity/Q47521,http://dbpedia.org/ontology/Stream
http://www.wikidata.org/entity/Q47574,http://id.loc.gov/ontologies/bibframe/Unit
http://www.wikidata.org/entity/Q476028,http://dbpedia.org/ontology/SoccerClub
http://www.wikidata.org/entity/Q476300,http://dbpedia.org/ontology/Contest
http://www.wikidata.org/entity/Q47770,http://bibliograph.net/BlurayDisc
http://www.wikidata.org/entity/Q478798,http://bibliograph.net/Image
http://www.wikidata.org/entity/Q478798,http://pcp-on-web.de/ontology#Picture
http://www.wikidata.org/entity/Q478798,http://purl.bioontology.org/ontology/EDAM?conceptid=http%3A%2F%2Fedamontology.org%2Fdata_2968
http://www.wikidata.org/entity/Q478798,http://purl.org/dc/dcmitype/Image
http://www.wikidata.org/entity/Q478798,https://schema.org/ImageObject
http://www.wikidata.org/entity/Q478798,https://www.w3.org/ns/activitystreams#Image
http://www.wikidata.org/entity/Q48277,http://pcp-on-web.de/ontology#Gender
http://www.wikidata.org/entity/Q48277,https://d-nb.info/standards/elementset/gnd#gender
http://www.wikidata.org/entity/Q48277,http://www.w3.org/2006/vcard/ns#Gender
http://www.wikidata.org/entity/Q48282,http://pcp-on-web.de/ontology#Student
http://www.wikidata.org/entity/Q482994,http://dbpedia.org/ontology/Album
http://www.wikidata.org/entity/Q482994,https://musicbrainz.org/doc/Release_Group/Type#Album
http://www.wikidata.org/entity/Q483110,https://schema.org/StadiumOrArena
http://www.wikidata.org/entity/Q483130,http://data.europa.eu/bkc/017.03.01.0700
http://www.wikidata.org/entity/Q483130,http://id.cabi.org/cabt/51293
http://www.wikidata.org/entity/Q483130,http://linkeddata.ge.imati.cnr.it:2020/resource/EARTh/89110
http://www.wikidata.org/entity/Q483130,http://www.cadastralvocabulary.org/CaLAThe/GeographicalInformationSystem
http://www.wikidata.org/entity/Q483130,http://www.eionet.europa.eu/gemet/concept/3645
http://www.wikidata.org/entity/Q4833830,http://www.lexinfo.net/ontology/3.0/lexinfo#Preposition
http://www.wikidata.org/entity/Q483501,http://dbpedia.org/ontology/Artist
http://www.wikidata.org/entity/Q4835091,http://www.popoloproject.com/specs/area.html
http://www.wikidata.org/entity/Q483921,http://purl.org/ontology/wo/Adaptation
http://www.wikidata.org/entity/Q484188,http://dbpedia.org/ontology/SerialKiller
http://www.wikidata.org/entity/Q4862338,http://purl.obolibrary.org/obo/ENVO_01000288
http://www.wikidata.org/entity/Q4862348,http://purl.obolibrary.org/obo/ENVO_01000287
http://www.wikidata.org/entity/Q486839,http://dbpedia.org/ontology/MemberOfParliament
http://www.wikidata.org/entity/Q486972,http://dbpedia.org/ontology/Settlement
http://www.wikidata.org/entity/Q48806,http://dbpedia.org/ontology/SpaceShuttle
http://www.wikidata.org/entity/Q488111,http://dbpedia.org/ontology/AdultActor
http://www.wikidata.org/entity/Q4886,http://dbpedia.org/ontology/CultivatedVariety
http://www.wikidata.org/entity/Q4897819,http://id.loc.gov/ontologies/bibframe/Role
http://www.wikidata.org/entity/Q4897819,https://schema.org/Role
http://www.wikidata.org/entity/Q4936952,http://dbpedia.org/ontology/AnatomicalStructure
http://www.wikidata.org/entity/Q4936952,https://schema.org/AnatomicalStructure
http://www.wikidata.org/entity/Q494230,http://pcp-on-web.de/ontology#FacultyOfMedicine
http://www.wikidata.org/entity/Q494823,http://www.ddialliance.org/Specification/DDI-CV/KindOfDataFormat_1.0.html
http://www.wikidata.org/entity/Q494829,http://linkedgeodata.org/ontology/BusStation
http://www.wikidata.org/entity/Q494829,https://schema.org/BusStation
http://www.wikidata.org/entity/Q4964182,http://dbpedia.org/ontology/Philosopher
http://www.wikidata.org/entity/Q49757,http://dbpedia.org/ontology/Poet
http://www.wikidata.org/entity/Q49848,http://pcp-on-web.de/ontology#Document
http://www.wikidata.org/entity/Q49848,https://www.w3.org/ns/activitystreams#Document
http://www.wikidata.org/entity/Q4989906,http://dbpedia.org/ontology/Monument
http://www.wikidata.org/entity/Q5,http://purl.bioontology.org/ontology/STY/T016
http://www.wikidata.org/entity/Q5,https://schema.org/Person
http://www.wikidata.org/entity/Q5,http://xmlns.com/foaf/0.1/Person
http://www.wikidata.org/entity/Q50000,https://schema.org/WinAction
http://www.wikidata.org/entity/Q500834,http://dbpedia.org/ontology/Tournament
http://www.wikidata.org/entity/Q504703,http://pcp-on-web.de/ontology#Seminar
http://www.wikidata.org/entity/Q5051,http://www.lexinfo.net/ontology/3.0/lexinfo#PossessiveDeterminer
http://www.wikidata.org/entity/Q50675,http://kbpedia.org/knowledge-graph/reference-concept/?uri=Historiography
http://www.wikidata.org/entity/Q5107,https://schema.org/Continent
http://www.wikidata.org/entity/Q5119,http://dbpedia.org/ontology/Capital
http://www.wikidata.org/entity/Q51282918,http://swrc.ontoware.org/ontology#PhDThesis
http://www.wikidata.org/entity/Q513359,http://purl.org/ontology/wo/LifeCycle
http://www.wikidata.org/entity/Q51369558,https://schema.org/LandmarksOrHistoricalBuildings
http://www.wikidata.org/entity/Q515,http://dbpedia.org/ontology/City
http://www.wikidata.org/entity/Q515,http://kbpedia.org/kko/rc/City
http://www.wikidata.org/entity/Q515,https://schema.org/City
http://www.wikidata.org/entity/Q515716,http://dbpedia.org/ontology/Prefecture
http://www.wikidata.org/entity/Q5185279,http://dbpedia.org/ontology/Poem
http://www.wikidata.org/entity/Q519076,https://schema.org/RealEstateAgent
http://www.wikidata.org/entity/Q520777,https://ogp.me/#bool
http://www.wikidata.org/entity/Q520777,https://schema.org/Boolean
http://www.wikidata.org/entity/Q52105,http://purl.org/ontology/wo/Habitat
http://www.wikidata.org/entity/Q5227292,https://schema.org/DataFeed
http://www.wikidata.org/entity/Q524572,http://dbpedia.org/ontology/TermOfOffice
http://www.wikidata.org/entity/Q5294,http://bibliograph.net/DVD
http://www.wikidata.org/entity/Q52943,https://schema.org/Conversation
http://www.wikidata.org/entity/Q53060,http://dbpedia.org/resource/Gate
http://www.wikidata.org/entity/Q53060,http://wordnet-rdf.princeton.edu/pwn30/03427296-n
http://www.wikidata.org/entity/Q5307737,https://schema.org/BarOrPub
http://www.wikidata.org/entity/Q532,http://dbpedia.org/ontology/Village
http://www.wikidata.org/entity/Q532,http://kbpedia.org/kko/rc/Village
http://www.wikidata.org/entity/Q5341295,https://schema.org/EducationalOrganization
http://www.wikidata.org/entity/Q5393308,https://schema.org/BuddhistTemple
http://www.wikidata.org/entity/Q5398426,https://schema.org/TVSeries
http://www.wikidata.org/entity/Q543,https://op.europa.eu/web/eu-vocabularies/concept/-/resource?uri=http://data.europa.eu/bkc/005.07.01.0050
http://www.wikidata.org/entity/Q543,http://wordnet-rdf.princeton.edu/pwn30/00397347-n
http://www.wikidata.org/entity/Q54310231,http://www.lexinfo.net/ontology/3.0/lexinfo#InterrogativePronoun
http://www.wikidata.org/entity/Q55488,http://dbpedia.org/ontology/RailwayStation
http://www.wikidata.org/entity/Q55488,https://schema.org/TrainStation
http://www.wikidata.org/entity/Q559618,http://comicmeta.org/cbo/ComicUniverse
http://www.wikidata.org/entity/Q5604432,http://wordnet-rdf.princeton.edu/pwn30/14995918-n
http://www.wikidata.org/entity/Q560570,http://www.lexinfo.net/ontology/3.0/lexinfo#Modal
http://www.wikidata.org/entity/Q56061,http://d-nb.info/standards/elementset/gnd#AdministrativeUnit
http://www.wikidata.org/entity/Q56061,http://kbpedia.org/kko/rc/AdministrativeDistrict
http://www.wikidata.org/entity/Q56061,https://schema.org/AdministrativeArea
http://www.wikidata.org/entity/Q562214,http://dbpedia.org/ontology/Manhwa
http://www.wikidata.org/entity/Q5638,https://schema.org/BusOrCoach
http://www.wikidata.org/entity/Q5657858,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201216952/concept
http://www.wikidata.org/entity/Q56679069,http://metadata.un.org/thesaurus/1003674
http://www.wikidata.org/entity/Q5669847,http://swrc.ontoware.org/ontology#AssistantProfessor
http://www.wikidata.org/entity/Q570116,https://schema.org/TouristAttraction
http://www.wikidata.org/entity/Q5707594,https://schema.org/NewsArticle
http://www.wikidata.org/entity/Q571,http://dbpedia.org/ontology/Book
http://www.wikidata.org/entity/Q571,http://purl.org/net/nknouf/ns/bibtex#Book
http://www.wikidata.org/entity/Q571,http://purl.org/ontology/bibo/Book
http://www.wikidata.org/entity/Q571,https://id.oclc.org/worldcat/entity/Q13
http://www.wikidata.org/entity/Q571,https://schema.org/Book
http://www.wikidata.org/entity/Q571,http://www.ontotext.com/proton/protonext#Book
http://www.wikidata.org/entity/Q573,http://dati.beniculturali.it/cis/Day
http://www.wikidata.org/entity/Q576271,http://www.lexinfo.net/ontology/3.0/lexinfo#Determiner
http://www.wikidata.org/entity/Q577,http://dbpedia.org/ontology/Year
http://www.wikidata.org/entity/Q578521,http://dbpedia.org/page/Boroughs_of_Montreal
http://www.wikidata.org/entity/Q578521,http://de.dbpedia.org/resource/Arrondissements_von_Montreal
http://www.wikidata.org/entity/Q578521,http://es.dbpedia.org/resource/Distritos_de_Montreal
http://www.wikidata.org/entity/Q578521,http://fr.dbpedia.org/resource/Arrondissements_de_Montréal
http://www.wikidata.org/entity/Q578521,http://nl.dbpedia.org/page/Arrondissementen_van_Montreal
http://www.wikidata.org/entity/Q57988118,https://schema.org/DiscussionForumPosting
http://www.wikidata.org/entity/Q58897583,https://schema.org/Comment
http://www.wikidata.org/entity/Q59221146,https://www.ica.org/standards/RiC/vocabularies/recordSetTypes#File
http://www.wikidata.org/entity/Q597615,http://purl.org/ontology/mo/DAT
http://www.wikidata.org/entity/Q5982983,http://id.loc.gov/ontologies/bibframe/Jurisdiction
http://www.wikidata.org/entity/Q598944,http://purl.org/ontology/mo/DCC
http://www.wikidata.org/entity/Q600134,https://schema.org/Course
http://www.wikidata.org/entity/Q602446,http://purl.org/ontology/mo/Lyrics
http://www.wikidata.org/entity/Q603773,http://pcp-on-web.de/ontology#Lecture
http://www.wikidata.org/entity/Q6051619,http://pcp-on-web.de/ontology#Publicist
http://www.wikidata.org/entity/Q60644751,http://iflastandards.info/ns/fr/frbr/frbroo/F1
http://www.wikidata.org/entity/Q60844538,http://pcp-on-web.de/ontology#Membership
http://www.wikidata.org/entity/Q613142,http://dbpedia.org/ontology/LawFirm
http://www.wikidata.org/entity/Q61509,http://kbpedia.org/knowledge-graph/reference-concept/?uri=Travel
http://www.wikidata.org/entity/Q618123,http://dati.beniculturali.it/cis/GeographicalFeature
http://www.wikidata.org/entity/Q618536,http://pcp-on-web.de/ontology#Candidacy
http://www.wikidata.org/entity/Q618779,http://dbpedia.org/ontology/Award
http://www.wikidata.org/entity/Q618779,http://pcp-on-web.de/ontology#Honour
http://www.wikidata.org/entity/Q620615,https://schema.org/MobileApplication
http://www.wikidata.org/entity/Q622425,https://schema.org/NightClub
http://www.wikidata.org/entity/Q623109,http://dbpedia.org/ontology/SportsLeague
http://www.wikidata.org/entity/Q6256,http://dbpedia.org/ontology/Country
http://www.wikidata.org/entity/Q6256,http://d-nb.info/standards/elementset/gnd#Country
http://www.wikidata.org/entity/Q6256,https://id.oclc.org/worldcat/entity/Q349
http://www.wikidata.org/entity/Q6256,https://schema.org/Country
http://www.wikidata.org/entity/Q6256,http://www.loc.gov/mads/rdf/v1#Country
http://www.wikidata.org/entity/Q627603,http://dbpedia.org/ontology/Cartoon
http://www.wikidata.org/entity/Q628099,http://dbpedia.org/ontology/SoccerManager
http://www.wikidata.org/entity/Q62849941,https://schema.org/LocalBusiness
http://www.wikidata.org/entity/Q62849941,https://www.schema.org/LocalBusiness
http://www.wikidata.org/entity/Q628523,https://schema.org/Message
http://www.wikidata.org/entity/Q629206,https://schema.org/ComputerLanguage
http://www.wikidata.org/entity/Q63116,http://www.lexinfo.net/ontology/3.0/lexinfo#Numeral
http://www.wikidata.org/entity/Q634,http://dbpedia.org/ontology/Planet
http://www.wikidata.org/entity/Q6341928,http://purl.obolibrary.org/obo/ENVO_00000203
http://www.wikidata.org/entity/Q635162,http://kbpedia.org/kko/rc/HominidaeFamily
http://www.wikidata.org/entity/Q637600,http://purl.obolibrary.org/obo/ENVO_00000151
http://www.wikidata.org/entity/Q64576680,http://purl.org/acco/ns#Accommodation
http://www.wikidata.org/entity/Q64576680,https://schema.org/Accommodation
http://www.wikidata.org/entity/Q64576680,http://tour-pedia.org/download/tp.owl#Accommodation
http://www.wikidata.org/entity/Q64576680,http://www.disit.org/km4city/schema#Accomodation
http://www.wikidata.org/entity/Q645858,https://schema.org/DietarySupplement
http://www.wikidata.org/entity/Q6498684,http://pcp-on-web.de/ontology#Ownership
http://www.wikidata.org/entity/Q6501349,https://schema.org/ParkingFacility
http://www.wikidata.org/entity/Q6501447,http://dbpedia.org/resource/Local_government
http://www.wikidata.org/entity/Q6501447,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201220789/concept
http://www.wikidata.org/entity/Q6545185,http://erlangen-crm.org/efrbroo/F13_Identifier
http://www.wikidata.org/entity/Q6545185,http://www.cidoc-crm.org/entity/e42-identifier/version-6.2
http://www.wikidata.org/entity/Q654772,https://schema.org/Hostel
http://www.wikidata.org/entity/Q6554101,https://schema.org/MedicalDevice
http://www.wikidata.org/entity/Q658274,https://schema.org/Menu
http://www.wikidata.org/entity/Q66019129,http://rdaregistry.info/Elements/m/P30156
http://www.wikidata.org/entity/Q6607,http://dbpedia.org/ontology/Guitar
http://www.wikidata.org/entity/Q66175,http://data.culture.fr/thesaurus/resource/ark:/67717/T1-768
http://www.wikidata.org/entity/Q6631808,http://dbpedia.org/ontology/BaseballLeague
http://www.wikidata.org/entity/Q670787,http://purl.org/spar/doco/Preface
http://www.wikidata.org/entity/Q671079,http://rdf.muninn-project.org/ontologies/naval#TroopTransport
http://www.wikidata.org/entity/Q6764288,http://purl.obolibrary.org/obo/ENVO_01000320
http://www.wikidata.org/entity/Q679206,http://www.w3.org/ns/org#OrganizationalUnit
http://www.wikidata.org/entity/Q68,http://cat.aii.caas.cn/concept/21471
http://www.wikidata.org/entity/Q68,http://data.europa.eu/bkc/019.06.02.0450
http://www.wikidata.org/entity/Q68,http://id.cabi.org/cabt/31374
http://www.wikidata.org/entity/Q6817566,https://www.w3.org/ns/activitystreams#Mention
http://www.wikidata.org/entity/Q683267,http://dbpedia.org/ontology/Treadmill
http://www.wikidata.org/entity/Q6916469,http://id.cabi.org/cabt/75421
http://www.wikidata.org/entity/Q694975,https://schema.org/DigitalDocument
http://www.wikidata.org/entity/Q69564,https://inspire.ec.europa.eu/codelist/EnvironmentalStratificationClassificationValue/BOR
http://www.wikidata.org/entity/Q697295,http://dbpedia.org/ontology/Shrine
http://www.wikidata.org/entity/Q699405,https://schema.org/Residence
http://www.wikidata.org/entity/Q70326023,http://data.culture.fr/thesaurus/resource/ark:/67717/T3-205
http://www.wikidata.org/entity/Q70326023,http://id.cabi.org/cabt/39741
http://www.wikidata.org/entity/Q70326023,https://op.europa.eu/web/eu-vocabularies/concept/-/resource?uri=http://data.europa.eu/bkc/019.07.05.0700
http://www.wikidata.org/entity/Q70326023,http://wellcomecollection.org/concepts/gk27rs9t
http://www.wikidata.org/entity/Q70326023,http://wordnet-rdf.princeton.edu/pwn30/06423619-n
http://www.wikidata.org/entity/Q703534,http://swrc.ontoware.org/ontology#Employee
http://www.wikidata.org/entity/Q7048977,https://schema.org/Intangible
http://www.wikidata.org/entity/Q7058673,https://schema.org/VideoGameSeries
http://www.wikidata.org/entity/Q7075,http://cat.aii.caas.cn/concept/45625
http://www.wikidata.org/entity/Q7075,http://dati.beniculturali.it/cis/Library
http://www.wikidata.org/entity/Q7075,http://dbpedia.org/ontology/Library
http://www.wikidata.org/entity/Q7075,http://id.cabi.org/cabt/66528
http://www.wikidata.org/entity/Q7075,https://schema.org/Library
http://www.wikidata.org/entity/Q70990126,https://schema.org/CreativeWorkSeason
http://www.wikidata.org/entity/Q7144568,http://purl.obolibrary.org/obo/ENVO_00000487
http://www.wikidata.org/entity/Q715301,http://comicmeta.org/cbo/Contributor
http://www.wikidata.org/entity/Q7187,http://bioschemas.org/Gene
http://www.wikidata.org/entity/Q7187,http://dbpedia.org/ontology/Gene
http://www.wikidata.org/entity/Q7187,http://purl.obolibrary.org/obo/SO_0000704
http://www.wikidata.org/entity/Q7191,http://dbpedia.org/ontology/NobelPrize
http://www.wikidata.org/entity/Q7216866,http://rdfs.org/sioc/ns#Post
http://www.wikidata.org/entity/Q7216866,https://schema.org/SocialMediaPosting
http://www.wikidata.org/entity/Q7216866,https://www.w3.org/ns/activitystreams#Note
http://www.wikidata.org/entity/Q7239,http://kbpedia.org/kko/rc/Organism-Whole
http://www.wikidata.org/entity/Q725377,http://comicmeta.org/vocab/GraphicNovel
http://www.wikidata.org/entity/Q7257,http://dbpedia.org/ontology/Ideology
http://www.wikidata.org/entity/Q7268334,"http://dbpedia.org/resource/Quadrants_of_Washington,_D.C."
http://www.wikidata.org/entity/Q7278,http://dbpedia.org/ontology/PoliticalParty
http://www.wikidata.org/entity/Q7278,https://schema.org/PoliticalParty
http://www.wikidata.org/entity/Q728,http://dbpedia.org/ontology/Weapon
http://www.wikidata.org/entity/Q7283,http://skos.um.es/unesco6/631013
http://www.wikidata.org/entity/Q728937,http://dbpedia.org/ontology/RailwayLine
http://www.wikidata.org/entity/Q729,http://dbpedia.org/ontology/Animal
http://www.wikidata.org/entity/Q729,http://kbpedia.org/kko/rc/Animal
http://www.wikidata.org/entity/Q729138,https://schema.org/Integer
http://www.wikidata.org/entity/Q730038,https://schema.org/BankOrCreditUnion
http://www.wikidata.org/entity/Q7302866,https://musicbrainz.org/doc/Recording
http://www.wikidata.org/entity/Q7302866,https://schema.org/MusicRecording
http://www.wikidata.org/entity/Q732577,http://dbpedia.org/resource/Publication
http://www.wikidata.org/entity/Q732577,http://id.cabi.org/cabt/97928
http://www.wikidata.org/entity/Q732577,http://pcp-on-web.de/ontology#Publication
http://www.wikidata.org/entity/Q732577,https://op.europa.eu/web/eu-vocabularies/concept/-/resource?uri=http://data.europa.eu/bkc/019.07.04.0650
http://www.wikidata.org/entity/Q735032,http://lemac.sgcb.mcu.es/Autoridades/LEMAC201206248/concept
http://www.wikidata.org/entity/Q735188,http://purl.bioontology.org/ontology/EDAM?conceptid=http%3A%2F%2Fedamontology.org%2Fdata_1460
http://www.wikidata.org/entity/Q7365,http://dbpedia.org/ontology/Muscle
http://www.wikidata.org/entity/Q7365,https://schema.org/Muscle
http://www.wikidata.org/entity/Q7366,https://musicbrainz.org/ws/2/work/Song
http://www.wikidata.org/entity/Q737498,http://dbpedia.org/ontology/AcademicJournal
http://www.wikidata.org/entity/Q7377,http://dbpedia.org/ontology/Mammal
http://www.wikidata.org/entity/Q7377,http://kbpedia.org/kko/rc/Mammal
http://www.wikidata.org/entity/Q7380,http://kbpedia.org/kko/rc/Primate
